date,region,category,commodity,unit,price_php,ma_7_day,ma_30_day,volatility_30_day,momentum_pct,change_7d_pct,change_30d_pct
2026-02-03,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,185.02,194.3857142857143,198.55,6.670801016886708,-2.1,-6.38,-11.92
2026-02-04,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,186.75,193.05142857142854,197.93633333333335,6.885112116049742,-2.47,-4.76,-8.97
2026-02-05,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,192.1,193.02714285714288,197.72633333333334,6.966083094405434,-2.38,-0.09,-3.18
2026-02-06,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,196.37,192.12999999999997,197.45633333333333,6.851726932242943,-2.7,-3.1,-3.96
2026-02-07,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,197.18,193.09,197.504,6.844417105732355,-2.23,3.53,0.73
2026-02-08,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,191.51,191.39000000000001,197.03433333333336,6.752523249118468,-2.86,-5.85,-6.85
2026-02-09,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,191.45,191.48285714285717,196.48666666666668,6.504265620680652,-2.55,0.34,-7.9
2026-02-10,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,187.58,191.84857142857143,196.268,6.6933989097855005,-2.25,1.38,-3.38
2026-02-11,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,183.88,191.43857142857146,195.70833333333334,7.0072234076742586,-2.18,-1.54,-8.37
2026-02-12,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,185.82,190.54142857142855,195.136,7.0926472855515685,-2.35,-3.27,-8.46
2026-02-13,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,197.57,190.71285714285713,195.159,7.099613078335299,-2.28,0.61,0.35
2026-02-14,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,197.46,190.75285714285715,195.02533333333335,7.013928376050648,-2.19,0.14,-1.99
2026-02-15,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,191.86,190.80285714285714,194.48333333333332,6.5820986766005305,-1.89,0.18,-7.81
2026-02-16,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,193.29,191.06571428571428,194.17433333333335,6.405072711279892,-1.6,0.96,-4.58
2026-02-17,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,172.47,188.90714285714284,193.24099999999999,7.416275368729806,-2.24,-8.06,-13.97
2026-02-18,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,181.69,188.5942857142857,192.93366666666668,7.701749681787925,-2.25,-1.19,-4.83
2026-02-19,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,180.86,187.8857142857143,192.44333333333333,7.9909471767500815,-2.37,-2.67,-7.52
2026-02-20,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,205.23,188.98000000000002,192.81833333333333,8.32263348711935,-1.99,3.88,5.8
2026-02-21,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,195.94,188.76285714285714,192.61233333333334,8.15934272341601,-2.0,-0.77,-3.06
2026-02-22,Region I (Ilocos Region),Meat,Chicken (Dressed),kg,188.3,188.25428571428574,192.04166666666666,7.8245004614521765,-1.97,-1.86,-8.33
2025-12-25,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,68.52,68.52,68.52,,0.0,,
2025-12-26,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,69.84,69.18,69.18,,0.0,,
2025-12-27,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,67.05,68.47,68.47,,0.0,,
2025-12-28,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,65.65,67.765,67.765,,0.0,,
2025-12-29,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,70.22,68.256,68.256,,0.0,,
2025-12-30,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,65.46,67.79,67.79,,0.0,,
2025-12-31,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,65.51,67.46428571428571,67.46428571428571,2.067694828731236,0.0,,
2026-01-01,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,64.52,66.89285714285714,67.09625,2.179036074571898,-0.3,-5.84,
2026-01-02,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,64.62,66.14714285714285,66.82111111111111,2.1990875633114517,-1.01,-7.47,
2026-01-03,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,67.55,66.21857142857144,66.894,2.086092572783435,-1.01,0.75,
2026-01-04,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,66.11,66.28428571428572,66.82272727272726,1.993108581633677,-0.81,0.7,
2026-01-05,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,65.45,65.60285714285713,66.70833333333333,1.9412312556413203,-1.66,-6.79,
2026-01-06,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,64.7,65.49428571428571,66.55384615384615,1.9402600275115092,-1.59,-1.16,
2026-01-07,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,69.69,66.09142857142857,66.77785714285714,2.0439071880607935,-1.03,6.38,
2026-01-08,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,64.8,66.13142857142857,66.646,2.0346877612337173,-0.77,0.43,
2026-01-09,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,69.59,66.84142857142857,66.83,2.0989648242248666,0.02,7.69,
2026-01-10,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,69.8,67.16285714285713,67.00470588235294,2.156194905519496,0.24,3.33,
2026-01-11,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,67.07,67.3,67.00833333333334,2.091872929444131,0.44,1.45,
2026-01-12,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,63.69,67.04857142857142,66.83368421052631,2.170799162946205,0.32,-2.69,
2026-01-13,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.47,66.44428571428571,66.5155,2.5473856050964536,-0.11,-6.54,
2026-01-14,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,64.3,65.67428571428572,66.41,2.5295157639358554,-1.11,-7.73,
2026-01-15,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,66.29,65.88714285714285,66.40454545454546,2.4686871916499356,-0.78,2.3,
2026-01-16,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,68.66,65.75428571428571,66.50260869565217,2.457351155931384,-1.13,-1.34,
2026-01-17,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,63.23,64.81571428571428,66.36625,2.494449163730297,-2.34,-9.41,
2026-01-18,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,63.75,64.34142857142857,66.2616,2.497359739137848,-2.9,-4.95,
2026-01-19,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.96,63.95142857142857,66.0576923076923,2.6586407168962207,-3.19,-4.29,
2026-01-20,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.67,63.980000000000004,65.85814814814815,2.805635862436994,-2.85,0.33,
2026-01-21,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,63.4,63.85142857142858,65.77035714285714,2.7921059119024125,-2.92,-1.4,
2026-01-22,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,61.54,63.17285714285715,65.62448275862069,2.852110229044569,-3.74,-7.17,
2026-01-23,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,62.12,62.238571428571426,65.50766666666667,2.8746150366954137,-4.99,-9.53,
2026-01-24,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,65.51,62.564285714285724,65.40733333333334,2.817817611548695,-4.35,3.61,-4.39
2026-01-25,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,63.89,62.58428571428572,65.209,2.7020839339677925,-4.03,0.22,-8.52
2026-01-26,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,62.32,62.778571428571425,65.05133333333333,2.7288228273357116,-3.49,2.23,-7.05
2026-01-27,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,59.35,62.589999999999996,64.84133333333334,2.9170813629655363,-3.47,-2.18,-9.6
2026-01-28,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,63.4,62.589999999999996,64.614,2.744075247786981,-3.13,0.0,-9.71
2026-01-29,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,61.67,62.60857142857144,64.48766666666667,2.790631721008486,-2.91,0.21,-5.79
2026-01-30,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,67.39,63.361428571428576,64.55033333333333,2.8351348363402087,-1.84,8.48,2.87
2026-01-31,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,62.94,62.99428571428571,64.49766666666667,2.850352287160216,-2.33,-3.92,-2.45
2026-02-01,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,56.92,61.99857142857143,64.241,3.1679454344830478,-3.49,-10.91,-11.92
2026-02-02,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,55.47,61.019999999999996,63.83833333333333,3.4847313094197756,-4.41,-10.99,-17.88
2026-02-03,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.68,61.209999999999994,63.657333333333334,3.5036384372321367,-3.84,2.24,-8.21
2026-02-04,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,62.14,61.029999999999994,63.547000000000004,3.497350869365003,-3.96,-1.99,-5.06
2026-02-05,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,58.76,60.61428571428571,63.349000000000004,3.5965609531405174,-4.32,-4.72,-9.18
2026-02-06,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,65.53,60.348571428571425,63.21033333333333,3.4194872405823644,-4.53,-2.76,-5.97
2026-02-07,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,64.72,60.60285714285715,63.20766666666667,3.4182357652927164,-4.12,2.83,-0.12
2026-02-08,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.84,61.16285714285714,62.916000000000004,3.2225783209229504,-2.79,6.89,-12.57
2026-02-09,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.14,61.83,62.59400000000001,2.984855567463942,-1.22,8.42,-13.84
2026-02-10,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,59.95,61.72571428571429,62.35666666666666,2.898500603264768,-1.01,-1.2,-10.62
2026-02-11,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,62.06,61.714285714285715,62.30233333333334,2.8879030494440583,-0.94,-0.13,-2.56
2026-02-12,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.48,61.96,62.302666666666674,2.887684830129615,-0.55,2.93,0.02
2026-02-13,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.35,61.220000000000006,62.17100000000001,2.8835231682906146,-1.53,-7.9,-6.14
2026-02-14,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,61.42,60.74857142857143,62.00866666666666,2.778822292506864,-2.03,-5.1,-7.35
2026-02-15,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.22,60.660000000000004,61.72733333333334,2.4949492888679607,-1.73,-1.02,-12.29
2026-02-16,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,59.65,60.589999999999996,61.608,2.5061887536586833,-1.65,-0.81,-5.66
2026-02-17,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,53.64,59.68857142857143,61.271,2.8626143705505442,-2.58,-10.53,-15.86
2026-02-18,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,57.57,59.04714285714285,61.158,2.9411461523791873,-3.45,-7.23,-5.56
2026-02-19,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,58.74,58.798571428571435,61.093666666666664,2.9731226859561053,-3.76,-2.88,-3.18
2026-02-20,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,58.54,58.54,60.931666666666665,2.9755267089041575,-3.93,-3.0,-7.67
2026-02-21,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,60.37,58.39,60.89266666666667,2.974945879928819,-4.11,-1.71,-1.9
2026-02-22,Region I (Ilocos Region),Vegetables,Eggplant (Talong),kg,61.77,58.61142857142857,60.881,2.970649934691475,-3.73,2.57,-0.56
2025-12-25,Region I (Ilocos Region),Fish,Galunggong,kg,226.1,226.1,226.1,,0.0,,
2025-12-26,Region I (Ilocos Region),Fish,Galunggong,kg,237.71,231.905,231.905,,0.0,,
2025-12-27,Region I (Ilocos Region),Fish,Galunggong,kg,245.26,236.35666666666665,236.35666666666665,,0.0,,
2025-12-28,Region I (Ilocos Region),Fish,Galunggong,kg,235.52,236.1475,236.1475,,0.0,,
2025-12-29,Region I (Ilocos Region),Fish,Galunggong,kg,230.25,234.968,234.968,,0.0,,
2025-12-30,Region I (Ilocos Region),Fish,Galunggong,kg,226.41,233.54166666666666,233.54166666666666,,0.0,,
2025-12-31,Region I (Ilocos Region),Fish,Galunggong,kg,230.88,233.1614285714286,233.1614285714286,6.852672054440825,0.0,,
2026-01-01,Region I (Ilocos Region),Fish,Galunggong,kg,228.07,233.44285714285715,232.525,6.5947706556028125,0.39,0.87,
2026-01-02,Region I (Ilocos Region),Fish,Galunggong,kg,232.74,232.73285714285717,232.54888888888888,6.169259364876068,0.08,-2.09,
2026-01-03,Region I (Ilocos Region),Fish,Galunggong,kg,239.09,231.85142857142858,233.20300000000003,6.173290226631354,-0.58,-2.52,
2026-01-04,Region I (Ilocos Region),Fish,Galunggong,kg,230.88,231.18857142857146,232.99181818181816,5.898231630212257,-0.77,-1.97,
2026-01-05,Region I (Ilocos Region),Fish,Galunggong,kg,228.21,230.89714285714288,232.59333333333333,5.7906795539875695,-0.73,-0.89,
2026-01-06,Region I (Ilocos Region),Fish,Galunggong,kg,228.77,231.23428571428573,232.29923076923075,5.644651541560471,-0.46,1.04,
2026-01-07,Region I (Ilocos Region),Fish,Galunggong,kg,238.01,232.25285714285718,232.70714285714286,5.633884339179561,-0.2,3.09,
2026-01-08,Region I (Ilocos Region),Fish,Galunggong,kg,226.55,232.03571428571428,232.29666666666665,5.656927064186329,-0.11,-0.67,
2026-01-09,Region I (Ilocos Region),Fish,Galunggong,kg,243.5,233.57285714285715,232.996875,6.1410180684204665,0.25,4.62,
2026-01-10,Region I (Ilocos Region),Fish,Galunggong,kg,245.12,234.43428571428572,233.71,6.633279731776733,0.31,2.52,
2026-01-11,Region I (Ilocos Region),Fish,Galunggong,kg,243.16,236.1885714285714,234.23499999999999,6.809801111374004,0.83,5.32,
2026-01-12,Region I (Ilocos Region),Fish,Galunggong,kg,228.92,236.29000000000002,233.9552631578947,6.729330797520372,1.0,0.31,
2026-01-13,Region I (Ilocos Region),Fish,Galunggong,kg,220.96,235.17428571428567,233.3055,7.165498825696132,0.8,-3.41,
2026-01-14,Region I (Ilocos Region),Fish,Galunggong,kg,237.7,235.12999999999997,233.5147619047619,7.049592625852659,0.69,-0.13,
2026-01-15,Region I (Ilocos Region),Fish,Galunggong,kg,239.24,236.94285714285712,233.775,6.98714312488438,1.36,5.6,
2026-01-16,Region I (Ilocos Region),Fish,Galunggong,kg,248.88,237.71142857142857,234.4317391304348,7.518052608206652,1.4,2.21,
2026-01-17,Region I (Ilocos Region),Fish,Galunggong,kg,238.68,236.79142857142855,234.60875,7.403760097879761,0.93,-2.63,
2026-01-18,Region I (Ilocos Region),Fish,Galunggong,kg,246.7,237.29714285714286,235.09240000000003,7.640655120254197,0.94,1.46,
2026-01-19,Region I (Ilocos Region),Fish,Galunggong,kg,245.29,239.63571428571427,235.4846153846154,7.748811640900419,1.76,7.15,
2026-01-20,Region I (Ilocos Region),Fish,Galunggong,kg,235.55,241.72,235.48703703703703,7.598345373938487,2.65,6.6,
2026-01-21,Region I (Ilocos Region),Fish,Galunggong,kg,240.44,242.11142857142858,235.66392857142858,7.514829457312173,2.74,1.15,
2026-01-22,Region I (Ilocos Region),Fish,Galunggong,kg,244.28,242.8314285714286,235.9610344827586,7.550871919769827,2.91,2.11,
2026-01-23,Region I (Ilocos Region),Fish,Galunggong,kg,240.16,241.58571428571426,236.101,7.4590428109223526,2.32,-3.5,
2026-01-24,Region I (Ilocos Region),Fish,Galunggong,kg,250.77,243.31285714285715,236.92333333333332,7.675206088812675,2.7,5.07,10.91
2026-01-25,Region I (Ilocos Region),Fish,Galunggong,kg,256.28,244.68142857142857,237.54233333333332,8.450508527172557,3.01,3.88,7.81
2026-01-26,Region I (Ilocos Region),Fish,Galunggong,kg,241.98,244.20857142857145,237.43300000000002,8.36802953363945,2.85,-1.35,-1.34
2026-01-27,Region I (Ilocos Region),Fish,Galunggong,kg,229.96,243.41,237.24766666666667,8.472774525556522,2.6,-2.37,-2.36
2026-01-28,Region I (Ilocos Region),Fish,Galunggong,kg,236.64,242.86714285714288,237.46066666666667,8.37049454038259,2.28,-1.58,2.78
2026-01-29,Region I (Ilocos Region),Fish,Galunggong,kg,233.28,241.29571428571427,237.68966666666665,8.148783908989262,1.52,-4.5,3.03
2026-01-30,Region I (Ilocos Region),Fish,Galunggong,kg,258.25,243.87999999999997,238.60199999999998,8.861117855844848,2.21,7.53,11.85
2026-01-31,Region I (Ilocos Region),Fish,Galunggong,kg,256.07,244.63714285714286,239.53533333333334,9.182324750088718,2.13,2.11,12.28
2026-02-01,Region I (Ilocos Region),Fish,Galunggong,kg,245.54,243.10285714285715,239.96200000000002,9.153020379577736,1.31,-4.19,5.5
2026-02-02,Region I (Ilocos Region),Fish,Galunggong,kg,235.89,242.2328571428571,239.85533333333333,9.182132474627506,0.99,-2.52,-1.34
2026-02-03,Region I (Ilocos Region),Fish,Galunggong,kg,237.95,243.3742857142857,240.091,9.033353274355553,1.37,3.47,3.06
2026-02-04,Region I (Ilocos Region),Fish,Galunggong,kg,240.68,243.95142857142858,240.50666666666666,8.750267122359379,1.43,1.71,5.46
2026-02-05,Region I (Ilocos Region),Fish,Galunggong,kg,249.85,246.3185714285714,241.20933333333332,8.620713600886269,2.12,7.1,9.21
2026-02-06,Region I (Ilocos Region),Fish,Galunggong,kg,253.69,245.66714285714286,241.732,8.891142977608423,1.63,-1.77,6.59
2026-02-07,Region I (Ilocos Region),Fish,Galunggong,kg,263.71,246.75857142857143,242.97066666666666,9.282966950404298,1.56,2.98,16.4
2026-02-08,Region I (Ilocos Region),Fish,Galunggong,kg,247.95,247.10285714285712,243.119,9.327165127215471,1.64,0.98,1.83
2026-02-09,Region I (Ilocos Region),Fish,Galunggong,kg,238.99,247.5457142857143,242.91466666666668,9.348937514160513,1.91,1.31,-2.5
2026-02-10,Region I (Ilocos Region),Fish,Galunggong,kg,239.46,247.76142857142855,242.79133333333337,9.369971380861337,2.05,0.63,-1.52
2026-02-11,Region I (Ilocos Region),Fish,Galunggong,kg,248.58,248.89000000000001,243.4466666666667,9.048348042535174,2.24,3.28,8.59
2026-02-12,Region I (Ilocos Region),Fish,Galunggong,kg,247.85,248.6042857142857,244.343,8.017098602362298,1.74,-0.8,12.17
2026-02-13,Region I (Ilocos Region),Fish,Galunggong,kg,254.9,248.77714285714288,244.9163333333333,8.139731624540193,1.58,0.48,7.24
2026-02-14,Region I (Ilocos Region),Fish,Galunggong,kg,255.21,247.56285714285715,245.44866666666667,8.276762541049433,0.86,-3.22,6.68
2026-02-15,Region I (Ilocos Region),Fish,Galunggong,kg,263.11,249.72857142857146,245.92299999999997,8.86690481704198,1.55,6.11,5.72
2026-02-16,Region I (Ilocos Region),Fish,Galunggong,kg,248.97,251.15428571428575,246.26600000000002,8.775616139091841,1.98,4.18,4.31
2026-02-17,Region I (Ilocos Region),Fish,Galunggong,kg,248.47,252.4414285714286,246.32499999999996,8.784580044129811,2.48,3.76,0.72
2026-02-18,Region I (Ilocos Region),Fish,Galunggong,kg,257.33,253.69142857142856,246.72633333333332,9.007857291748428,2.82,3.52,4.91
2026-02-19,Region I (Ilocos Region),Fish,Galunggong,kg,252.68,254.3814285714286,247.29733333333334,8.815851293153038,2.86,1.95,7.27
2026-02-20,Region I (Ilocos Region),Fish,Galunggong,kg,263.48,255.60714285714286,248.06533333333334,9.193361072866201,3.04,3.37,9.58
2026-02-21,Region I (Ilocos Region),Fish,Galunggong,kg,264.26,256.9,248.7313333333333,9.623338274228415,3.28,3.55,8.18
2026-02-22,Region I (Ilocos Region),Fish,Galunggong,kg,261.05,256.60571428571427,249.42766666666665,9.736858405522545,2.88,-0.78,8.7
2025-12-25,Region I (Ilocos Region),Fruits,Mango,kg,113.57,113.57,113.57,,0.0,,
2025-12-26,Region I (Ilocos Region),Fruits,Mango,kg,117.24,115.405,115.405,,0.0,,
2025-12-27,Region I (Ilocos Region),Fruits,Mango,kg,122.24,117.68333333333332,117.68333333333332,,0.0,,
2025-12-28,Region I (Ilocos Region),Fruits,Mango,kg,113.21,116.565,116.565,,0.0,,
2025-12-29,Region I (Ilocos Region),Fruits,Mango,kg,114.13,116.078,116.078,,0.0,,
2025-12-30,Region I (Ilocos Region),Fruits,Mango,kg,105.82,114.36833333333333,114.36833333333333,,0.0,,
2025-12-31,Region I (Ilocos Region),Fruits,Mango,kg,104.4,112.94428571428571,112.94428571428571,6.198007360280824,0.0,,
2026-01-01,Region I (Ilocos Region),Fruits,Mango,kg,117.34,113.48285714285713,113.49374999999999,5.944971314360688,-0.01,3.32,
2026-01-02,Region I (Ilocos Region),Fruits,Mango,kg,116.37,113.35857142857142,113.81333333333333,5.643053251565151,-0.4,-0.74,
2026-01-03,Region I (Ilocos Region),Fruits,Mango,kg,120.99,113.17999999999999,114.53099999999999,5.784140097427334,-1.18,-1.02,
2026-01-04,Region I (Ilocos Region),Fruits,Mango,kg,111.23,112.89714285714285,114.2309090909091,5.57684938750448,-1.17,-1.75,
2026-01-05,Region I (Ilocos Region),Fruits,Mango,kg,115.85,113.14285714285714,114.36583333333333,5.337819538373552,-1.07,1.51,
2026-01-06,Region I (Ilocos Region),Fruits,Mango,kg,119.36,115.07714285714287,114.75,5.294955146174517,0.29,12.8,
2026-01-07,Region I (Ilocos Region),Fruits,Mango,kg,115.02,116.5942857142857,114.76928571428572,5.087740112323884,1.59,10.17,
2026-01-08,Region I (Ilocos Region),Fruits,Mango,kg,116.46,116.46857142857142,114.882,4.922065768411818,1.38,-0.75,
2026-01-09,Region I (Ilocos Region),Fruits,Mango,kg,117.47,116.62571428571428,115.04375,4.798981662811391,1.38,0.95,
